ΑΦΜ,Επωνυμία,Διακριτικός Τίτλος,Διεύθυνση,Περιφέρεια,Περιφερειακή Ενότητα,Δήμος,Δημοτική Ενότητα,Τηλέφωνο 1,Τηλέφωνο 2,Email
999858103,ΣΥΛΛΟΓΟΣ ΠΟΛΥΤΕΚΝΩΝ ΓΟΝΕΩΝ ΗΓΟΥΜΕΝΙΤΣΑΣ ΑΓΙΟΣ ΔΟΝΑΤΟΣ,ΣΥΛΛΟΓΟΣ ΠΟΛΥΤΕΚΝΩΝ ΓΟΝΕΩΝ ΗΓΟΥΜΕΝΙΤΣΑΣ ΑΓΙΟΣ ΔΟΝΑΤΟΣ,"ΧΡΙΣΤΟΦΟΡΟΥ ΠΕΡΑΙΒΟΥ  12, ΤΚ:46100",ΠΕΡΙΦΕΡΕΙΑ ΗΠΕΙΡΟΥ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,ΔΗΜΟΣ ΗΓΟΥΜΕΝΙΤΣΑΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΗΓΟΥΜΕΝΙΤΣΗΣ,2665027963,6976014441,silpolit_agiosdonatos@yahoo.gr
090090415,ΣΥΛΛΟΓΟΣ ΠΑΡΕΜΒΑΣΗΣ ΚΑΙ ΠΡΟΩΘΗΣΗΣ - ΕΠΙΛΥΣΗΣ ΠΡΟΒΛΗΜΑΤΩΝ ΑΤΟΜΩΝ ΜΕ ΕΙΔΙΚΕΣ ΑΝΑΓΚΕΣ- Η ΔΗΜΙΟΥΡΓΙΑ,-,"ΚΑΡΑΪΣΚΑΚΗ ΚΑΙ ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ ΓΩΝΙΑ 1, ΤΚ:58400",ΠΕΡΙΦΕΡΕΙΑ ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΛΛΑΣ,ΔΗΜΟΣ ΑΛΜΩΠΙΑΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΡΙΔΑΙΑΣ,6986 433 213,-,syllogosdimiourgia@gmail.com
997166035,ΑΣΤΙΚΗ ΜΗ ΚΕΡΔΟΣΚΟΠΙΚΗ ΕΤΑΙΡΕΙΑ - ΚΑΡΚΙΝΑΚΙ- ΕΝΗΜΕΡΩΣΗ ΓΙΑ ΤΟΝ ΚΑΡΚΙΝΟ ΣΤΗΝ ΠΑΙΔΙΚΗ ΚΑΙ ΕΦΗΒΙΚΗ ΗΛΙΚΙΑ,ΚΑΡΚΙΝΑΚΙ,"ΜΕΣΟΓΕΙΩΝ 15, ΤΚ:11526",ΠΕΡΙΦΕΡΕΙΑ ΑΤΤΙΚΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΔΗΜΟΣ ΑΘΗΝΑΙΩΝ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΘΗΝΑΙΩΝ,210 7499306,6944 763141,info@karkinaki.gr
996839261,"Σύλλογος Προστασίας Ατόμων Με Διαταραχή Αυτιστικού Φάσματος (ΔΑΦ) ",ΕΣΤΙΑ,"Αμάλθειας 12, ΤΚ:45500",ΠΕΡΙΦΕΡΕΙΑ ΗΠΕΙΡΟΥ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,ΔΗΜΟΣ ΙΩΑΝΝΙΤΩΝ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΤΩΝ,2651023323,6944180477,estia.epirus@gmail.com
090051021,"ΜΕΡΟΠΕΙΟΝ ΦΙΛΑΝΘΡΩΠΙΚΟΝ ΙΔΡΥΜΑ ",-,"ΔΙΟΝΥΣΙΟΥ ΑΡΕΟΠΑΓΙΤΟΥ  45, ΤΚ:11742",ΠΕΡΙΦΕΡΕΙΑ ΑΤΤΙΚΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΔΗΜΟΣ ΑΘΗΝΑΙΩΝ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΘΗΝΑΙΩΝ,2109571134,2109219398,meropionidrima@gmail.com
090088837,ΧΡΙΣΤΙΑΝΙΚΗ ΕΝΩΣΙΣ ΑΓΡΙΝΙΟΥ,-,"ΧΑΡΙΛΑΟΥ ΤΡΙΚΟΥΠΗ 35, ΤΚ:30100",ΠΕΡΙΦΕΡΕΙΑ ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΗΜΟΣ ΑΓΡΙΝΙΟΥ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΓΡΙΝΙΟΥ,2641022302,6979225896,christ.grammateia@gmail.com
090336200,ΣΥΛΛΟΓΟΣ ΑΤΟΜΩΝ ΜΕ ΑΝΑΠΗΡΙΕΣ ΝΟΜΟΥ ΑΡΓΟΛΙΔΟΣ,-,"ΟΠΙΣΘΕΝ ΚΟΙΜΗΤΗΡΙΟΥ ΠΥΡΓΕΛΛΑΣ 0, ΤΚ:21200",ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΑΡΓΟΛΙΔΑΣ,ΔΗΜΟΣ ΆΡΓΟΥΣ - ΜΥΚΗΝΩΝ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΆΡΓΟΥΣ,2751025638,6981235373,info@ameaargolidas.gr
090279992,Μ.Φ.Η ΟΣΙΟΣ ΙΩΑΝΝΗΣ Ο ΡΩΣΣΟΣ Ι.Μ.Χ.,-,"ΤΕΡΜΑ ΒΑΛΣΑΜΑ ΚΑΜΑΡΕΣ 0, ΤΚ:34100",ΠΕΡΙΦΕΡΕΙΑ ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΒΟΙΑΣ,ΔΗΜΟΣ ΧΑΛΚΙΔΕΩΝ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΧΑΛΚΙΔΕΩΝ,2221075926,2221026452,ekgirokomeio@gmail.com
999489575,ΣΥΛΛΟΓΟΣ ΓΟΝΕΩΝ ΚΑΙ ΚΗΔΕΜΟΝΩΝ ΤΩΝ ΑΠΟΦΟΙΤΩΝ ΜΑΘΗΤΩΝ ΤΗΣ Π.Β.Μ Ο.Α.Ε.Δ ΛΑΚΚΙΑΣ,Η ΑΡΜΟΝΙΑ,"ΣΠΟΡΑΔΩΝ 4, ΤΚ:54646",ΠΕΡΙΦΕΡΕΙΑ ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΔΗΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,2315518808,-,sillogos_amea_armonia@yahoo.com
090017760,ΜΟΝΑΔΑ ΦΡΟΝΤΙΔΑΣ ΗΛΙΚΙΩΜΕΝΩΝ - ΜΚ ΚΑΙ ΧΡΟΝΙΩΣ ΠΑΣΧΟΝΤΩΝ <<Ο ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΜΥΤΙΛΗΝΗΣ>>,-,"Ε. ΒΟΣΤΑΝΗ  68, ΤΚ:81100",ΠΕΡΙΦΕΡΕΙΑ ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΕΣΒΟΥ,ΔΗΜΟΣ ΜΥΤΙΛΗΝΗΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΜΥΤΙΛΗΝΗΣ,2251022477,6977000402,girokmyt@yahoo.com
997426323,"Σύλλογος Γονέων, Κηδεμόνων Ατόμων με Αναπηρίες ( Α.ΜΕ Α.) Π.Ε. Ευρυτανίας",-,"ΕΡΓΑΤΙΚΕΣ ΚΑΤΟΙΚΙΕΣ 2 0, ΤΚ:36100",ΠΕΡΙΦΕΡΕΙΑ ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΡΥΤΑΝΙΑΣ,ΔΗΜΟΣ ΚΑΡΠΕΝΗΣΙΟΥ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΕΝΗΣΙΟΥ,6975596198,-,sgameak1@gmail.com
090055253,ΕΛΛΗΝΙΚΟ ΠΑΙΔΙΚΟ ΧΩΡΙΟ,-,"Κ. ΚΕΡΑΜΟΠΟΥΛΟΥ 11, ΤΚ:54622",ΠΕΡΙΦΕΡΕΙΑ ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΔΗΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,-,2310233033,2310677556,ellinikopaidikoxorio@gmail.com
997209088,ΡΟΜΑ ΧΩΡΙΣ ΣΥΝΟΡΑ,ROMA BE THEMESKE,"ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ 34, ΤΚ:43100",ΠΕΡΙΦΕΡΕΙΑ ΘΕΣΣΑΛΙΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,ΔΗΜΟΣ ΚΑΡΔΙΤΣΑΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,6982188994,6971663451,info@romaxorissinora.com
090115137,"ΑΝΝΟΥΣΑΚΕΙΟ ΘΕΡΑΠΕΥΤΗΡΙΟ ΧΡΟΝΙΩΝ ΠΑΘΗΣΕΩΝ, ΚΕΝΤΡΟ ΑΠΟΘΕΡΑΠΕΙΑΣ - ΑΠΟΚΑΤΑΣΤΑΣΗΣ ΚΛΕΙΣΤΗΣ ΝΟΣΗΛΕΙΑΣ, ΕΛΑΧΙΣΤΗ ΜΟΝΑΔΑ ΙΑΤΡΙΚΗΣ ΑΠΟΚΑΤΑΣΤΑΣΗΣ 'Ο ΑΓΙΟΣ ΣΠΥΡΙΔΩΝ' ΙΕΡΑΣ ΜΗΤΡΟΠΟΛΗΣ ΚΙΣΑΜΟΥ ΚΑΙ ΣΕΛΙΝΟΥ",-,"- 0, ΤΚ:73400",ΠΕΡΙΦΕΡΕΙΑ ΚΡΗΤΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,ΔΗΜΟΣ ΚΙΣΣΑΜΟΥ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΙΣΣΑΜΟΥ,2822022276,2822024148,info@annousakeio.gr
090010769,ΣΤΕΓΗ ΘΗΛΕΩΝ ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ ΄΄ Ο ΑΓΙΟΣ ΑΛΕΞΑΝΔΡΟΣ΄΄,-,"ΜΕΣΟΛΟΓΓΙΟΥ 21, ΤΚ:17563",ΠΕΡΙΦΕΡΕΙΑ ΑΤΤΙΚΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΔΗΜΟΣ ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,-,2109816403,-,stegithileon@yahoo.gr
090264315,ΚΟΙΝΩΦΕΛΕΣ ΙΔΡΥΜΑ ΠΑΝΑΓΙΑ Η ΒΛΑΧΕΡΝΑ ΚΑΤΩ ΠΑΝΑΓΙΑΣ ΤΟΥ ΔΗΜΟΥ ΑΝΔΡΑΒΙΔΑ-ΚΥΛΛΗΝΗΣ,-,"0 0, ΤΚ:27068",ΠΕΡΙΦΕΡΕΙΑ ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,ΔΗΜΟΣ ΑΝΔΡΑΒΙΔΑΣ - ΚΥΛΛΗΝΗΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΡΟΥ - ΚΥΛΛΗΝΗΣ,2623092205,6937049780,panavlahern@yahoo.gr
090031808,ΚΕΝΤΡΟ ΜΕΡΙΜΝΑΣ ΟΙΚΟΓΕΝΕΙΑΣ ΚΑΙ ΠΑΙΔΙΟΥ,ΚΜΟΠ,"ΣΚΟΥΦΑ  75, ΤΚ:10680",ΠΕΡΙΦΕΡΕΙΑ ΑΤΤΙΚΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΔΗΜΟΣ ΑΘΗΝΑΙΩΝ,-,2103637547,-,kmop@kmop.org
997108197,ΚΕΝΤΡΟ ΑΛΛΗΛΕΓΓΥΗΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΣΥΝΟΧΗΣ,-,"ΑΡΚΑΛΟΧΩΡΙ 0, ΤΚ:70300",ΠΕΡΙΦΕΡΕΙΑ ΚΡΗΤΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,ΔΗΜΟΣ ΜΙΝΩΑ ΠΕΔΙΑΔΑΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΡΚΑΛΟΧΩΡΙΟΥ,2891022042,6973250484,kesyalmakv@gmail.com
090320090,ΕΤΑΙΡΕΙΑ ΨΥΧΟΚΟΙΝΩΝΙΚΩΝ ΜΕΛΕΤΩΝ,-,"Μάρκου Μπότσαρη 33, ΤΚ:18648",ΠΕΡΙΦΕΡΕΙΑ ΑΤΤΙΚΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΕΙΡΑΙΩΣ,ΔΗΜΟΣ ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΔΡΑΠΕΤΣΩΝΑΣ,2104635391,6947149627,info@ploes.org.gr
090170650,ΣΥΛΛΟΓΟΣ ΠΑΡΟΧΗΣ ΦΡΟΝΤΙΔΑΣ ΚΑΙ ΚΑΤ ΟΙΚΟΝ ΝΟΣΗΛΕΙΑΣ ΣΥΡΟΥ,-,"ΑΓ. ΝΙΚΟΛΑΟΥ 8, ΤΚ:84100",ΠΕΡΙΦΕΡΕΙΑ ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΥΡΟΥ,ΔΗΜΟΣ ΣΥΡΟΥ - ΕΡΜΟΥΠΟΛΗΣ,-,6945032623,2281085233,katoikonsyrou1995@gmail.com
099598805,ΣΥΛΛΟΓΟΣ ΓΟΝΕΩΝ ΚΑΙ ΚΗΔΕΜΟΝΩΝ ΑΤΟΜΩΝ ΜΕ ΑΝΑΠΗΡΙΑ ΠΕΡΙΦΕΡΕΙΑΚΗΣ ΕΝΟΤΗΤΑΣ ΦΛΩΡΙΝΑΣ,-,"ΠΤΟΛΕΜΑΙΩΝ (ΔΙΟΙΚΗΤΗΡΙΟ) 1, ΤΚ:53100",ΠΕΡΙΦΕΡΕΙΑ ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΛΩΡΙΝΑΣ,ΔΗΜΟΣ ΦΛΩΡΙΝΑΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΦΛΩΡΙΝΑΣ,2385 0 46385,6972842028,sgameaflorinas@gmail.com
999768632,"ΟΑΣΙΣ, Εταιρία Συνοδευτικών, Υποστηρικτικών υπηρεσιών Εξαρτημένων Ατόμων από Αλκοόλ, Ναρκωτικά, Τυχερά Παιχνίδια, διατροφικές διαταραχές και αποφυλακισθέντων",ΟΑΣΙΣ,"ΜΟΣΚΩΦ 12, ΤΚ:54625",ΠΕΡΙΦΕΡΕΙΑ ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΔΗΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,2310 508598,6944318118,oasis@oasis.org.gr
090000150,ΦΙΛΟΠΤΩΧΟΣ ΑΔΕΛΦΟΤΗΣ ΚΥΡΙΩΝ ΚΑΒΑΛΑΣ,-,"7ΗΣ ΜΕΡΑΡΧΙΑΣ 148, ΤΚ:65403",ΠΕΡΙΦΕΡΕΙΑ ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,ΔΗΜΟΣ ΚΑΒΑΛΑΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,2510242655,2510241052,poulidio@otenet.gr
090345742,ΙΔΡΥΜΑ ΠΕΡΙΘΑΛΨΕΩΣ ΧΡΟΝΙΩΣ ΠΑΣΧΟΝΤΩΝ ''Ο ΑΓΙΟΣ ΑΘΑΝΑΣΙΟΣ '' ΝΕΑΠΟΛΕΩΣ ΛΑΚΩΝΙΑΣ'',-,"0 0, ΤΚ:23053",ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΚΩΝΙΑΣ,ΔΗΜΟΣ ΜΟΝΕΜΒΑΣΙΑΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΒΟΙΩΝ,2734023933,-,girokomi@otenet.gr
090021540,ΟΡΦΑΝΟΤΡΟΦΕΙΟ ΒΟΛΟΥ,-,"2ΑΣ ΝΟΕΜΒΡΙΟΥ 10, ΤΚ:38333",ΠΕΡΙΦΕΡΕΙΑ ΘΕΣΣΑΛΙΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΑΓΝΗΣΙΑΣ,ΔΗΜΟΣ ΒΟΛΟΥ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΒΟΛΟΥ,2421023264,2421023274,orfanotrofeio.volou@gmail.com
099675563,ΣΥΛΛΟΓΟΣ ΠΟΛΥΤΕΚΝΩΝ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ – ΟΡΟΠΕΔΙΟΥ ΛΑΣΙΘΙΟΥ και ΠΕΡΙΧΩΡΩΝ,-,"ΝΙΚ. ΠΛΑΣΤΗΡΑ 23, ΤΚ:72100",ΠΕΡΙΦΕΡΕΙΑ ΚΡΗΤΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΣΙΘΙΟΥ,ΔΗΜΟΣ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,2841083378,6944688867,info@sypolan.gr
998639535,ΣΥΛΛΟΓΟΣ ΤΡΙΤΕΚΝΩΝ ΟΙΚΟΓΕΝΕΙΩΝ Π.Ε. ΔΡΑΜΑΣ,-,"ΗΠΕΙΡΟΥ 2, ΤΚ:66133",ΠΕΡΙΦΕΡΕΙΑ ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΔΡΑΜΑΣ,ΔΗΜΟΣ ΔΡΑΜΑΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΔΡΑΜΑΣ,6939152616,6936523737,triteknoi.drama@gmail.com
099706810,ΣΥΛΛΟΓΟΣ ΔΙΑΒΗΤΙΚΩΝ ΚΡΗΤΗΣ,-,"ΜΑΡΚΟΥ ΜΠΟΤΣΑΡΗ 68, ΤΚ:73136",ΠΕΡΙΦΕΡΕΙΑ ΚΡΗΤΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,ΔΗΜΟΣ ΧΑΝΙΩΝ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,2821099669,6979618098,sdcrete@gmail.com
998019832,ΠΑΝΕΛΛΗΝΙΑ ΟΡΓΑΝΩΣΗ ΦΡΟΝΤΙΔΑΣ ΕΥΑΙΣΘΗΤΩΝ ΚΟΙΝΩΝΙΚΩΝ ΟΜΑΔΩΝ,Π.Ο.Φ.ΕΚ.Ο.,"ΠΕΡΙΚΛΕΟΥΣ 16, ΤΚ:41221",ΠΕΡΙΦΕΡΕΙΑ ΘΕΣΣΑΛΙΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΑΣ,ΔΗΜΟΣ ΛΑΡΙΣΑΙΩΝ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΑΙΩΝ,2410555453,6944261767,accounting@pofeko.gr
090208587,ΕΚΚΛΗΣΙΑΣΤΙΚΟ ΙΔΡΥΜΑ ΝΕΟΤΗΤΟΣ & ΟΙΚΟΓΕΝΕΙΑΣ ΙΕΡΑΣ ΑΡΧΙΕΠΙΣΚΟΠΗΣ ΑΘΗΝΩΝ,-,"ΑΓΙΑΣ ΦΙΛΟΘΕΗΣ  21, ΤΚ:10556",ΠΕΡΙΦΕΡΕΙΑ ΑΤΤΙΚΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΔΗΜΟΣ ΑΘΗΝΑΙΩΝ,-,2130184407,2130184438,gramateia@neotita.gr
090257281,ΚΕΝΤΡΟ ΠΡΟΛΗΨΗΣ ΤΩΝ ΕΞΑΡΤΗΣΕΩΝ ΚΑΙ ΠΡΟΑΓΩΓΗΣ ΤΗΣ ΨΥΧΟΚΟΙΝΩΝΙΚΗΣ ΥΓΕΙΑΣ ΤΗΣ Π.Ε. ΜΕΣΣΗΝΙΑΣ,ΚΕ.Π.Ε.Π.Ψ.Υ.,"ΧΡΥΣΟΣΤΟΜΟΥ ΣΜΥΡΝΗΣ 56, ΤΚ:24100",ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΜΕΣΣΗΝΙΑΣ,ΔΗΜΟΣ ΚΑΛΑΜΑΤΑΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΑΛΑΜΑΤΑΣ,27210-84009,-,prolipsimes@gmail.com
996742451,ΒΗΜΑ ΣΤΗΝ ΕΛΠΙΔΑ ΑΣΤΙΚΗ ΜΗ ΚΕΡΔΟΣΚΟΠΙΚΗ ΕΤΑΙΡΕΙΑ,STEP TO HOPE,"ΙΦΙΚΡΑΤΟΥΣ 36, ΤΚ:11633",ΠΕΡΙΦΕΡΕΙΑ ΑΤΤΙΚΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΔΗΜΟΣ ΑΘΗΝΑΙΩΝ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΘΗΝΑΙΩΝ,6972910910,-,vimastinelpida@gmail.com
999391037,ΚΕΝΤΡΟ ΕΡΕΥΝΑΣ ΚΑΙ ΑΝΑΠΤΥΞΗΣ ΙΕΡΑΣ ΜΗΤΡΟΠΟΛΕΩΣ ΣΥΡΟΥ,ΕΤ. Α. Μητροπόλεως Σύρου,"ΟΜΗΡΟΥ  8, ΤΚ:84100",ΠΕΡΙΦΕΡΕΙΑ ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΥΡΟΥ,ΔΗΜΟΣ ΣΥΡΟΥ - ΕΡΜΟΥΠΟΛΗΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΕΡΜΟΥΠΟΛΕΩΣ,2281082815,6974736140,info@keaimsyrou.gr
090160606,"Φιλανθρωπικό Ίδρυμα Χανίων ""Ο Άγιος Νεκτάριος""",-,"Καλογερή  19, ΤΚ:73100",ΠΕΡΙΦΕΡΕΙΑ ΚΡΗΤΗΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,ΔΗΜΟΣ ΧΑΝΙΩΝ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,2821091302,6976459790,idrymata_agiou_nektariou@yahoo.gr
998075448,ΣΩΜΑ ΦΙΛΩΝ ΑΤΟΜΩΝ ΜΕ ΕΙΔΙΚΕΣ ΑΝΑΓΚΕΣ- ΔΡΑΣΗ ΓΙΑ ΤΟ ΚΑΤΙ ΑΛΛΟ,Σ.Φ.Α.- Δράση για το κάτι άλλο,"ΒΙΘΥΝΙΑΣ 30, ΤΚ:54453",ΠΕΡΙΦΕΡΕΙΑ ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΔΗΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,2310838790,6938140108,drasigiatokatiallo@gmail.com
